,tny_id,tny_name,surface,tny_date,match_year,match_month,p0_name,p1_name,p0_elo,p1_elo,p0_sf_elo,p1_sf_elo,p0_elo_538,p1_elo_538,p0_sf_elo_538,p1_sf_elo_538,p0_52_swon,p0_52_svpt,p1_52_swon,p1_52_svpt,p0_52_rwon,p0_52_rpt,p1_52_rwon,p1_52_rpt,elo_diff,sf_elo_diff,elo_diff_538,sf_elo_diff_538,p0_s_pct,p0_r_pct,p1_s_pct,p1_r_pct,p0_s_pct_JS,p1_s_pct_JS,p0_r_pct_JS,p1_r_pct_JS,p0_sf_52_swon,p0_sf_52_svpt,p1_sf_52_swon,p1_sf_52_svpt,p0_sf_52_rwon,p0_sf_52_rpt,p1_sf_52_rwon,p1_sf_52_rpt,p0_sf_s_pct,p0_sf_r_pct,p1_sf_s_pct,p1_sf_r_pct,p0_sf_s_pct_JS,p1_sf_s_pct_JS,p0_sf_r_pct_JS,p1_sf_r_pct_JS,avg_52_s,avg_52_r,sf_avg_52_s,sf_avg_52_r,tny_stats,best_of,score,pbp,winner,match_id,p0_s_kls,p1_s_kls,p0_s_kls_JS,p1_s_kls_JS,p0_sf_s_kls,p1_sf_s_kls,p0_sf_s_kls_JS,p1_sf_s_kls_JS,p0_s_wgt0.1,p1_s_wgt0.1,match_prob_wgt_0.1,p0_s_wgt0.2,p1_s_wgt0.2,match_prob_wgt_0.2,p0_s_wgt0.3,p1_s_wgt0.3,match_prob_wgt_0.3,p0_s_wgt0.4,p1_s_wgt0.4,match_prob_wgt_0.4,p0_s_wgt0.5,p1_s_wgt0.5,match_prob_wgt_0.5,p0_s_wgt0.6,p1_s_wgt0.6,match_prob_wgt_0.6,p0_s_wgt0.7,p1_s_wgt0.7,match_prob_wgt_0.7,p0_s_wgt0.8,p1_s_wgt0.8,match_prob_wgt_0.8,p0_s_wgt0.9,p1_s_wgt0.9,match_prob_wgt_0.9,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_z_kls,match_z_kls_JS
997,2014-416,Rome Masters,Clay,2014-05-11,2014,5,David Ferrer,Mikhail Kukushkin,2078.94661215,1651.08775142,2082.53387825,1550.58743218,2334.69292434,1884.72572728,2318.68586909,1730.07482617,3605.0,5629.0,1114.0,1857.0,2497.0,5964.0,651.0,1697.0,427.858860728,531.946446076,449.967197064,588.611042918,0.640433469533,0.418678739101,0.599892299408,0.383618149676,0.640411836867,0.603057375963,0.416737743005,0.381106815081,795.0,1256.0,236.0,398.0,576.0,1323.0,120.0,331.0,0.632961783439,0.43537414966,0.592964824121,0.36253776435,0.633494717957,0.602979477251,0.428681278081,0.361921241095,0.635035939675,0.364964060325,0.615913059461,0.384086940539,0.63069780529,3,6-1 6-2,SRRSSS;RRSRR;RRSSRR;RSRRSR;SSSS;RRRSSR;SRRRSSSS.SRRARR;SSRRSRRSAS;SSRRSRRR;RSSSS;RRRR;RSSRRSRASRRR;RRSSSS;SSSS,1,44022,0.617441245797,0.541839486247,0.619930947726,0.546945558898,0.669295705456,0.556462360828,0.670445163228,0.573169885536,0.621157793234,0.545743415519,0.837712970857,0.622384638741,0.54454127214,0.845352906205,0.623611484249,0.543339128762,0.852748666118,0.624838329756,0.542136985383,0.859900933543,0.626065175264,0.540934842004,0.866810856047,0.627292020772,0.539732698625,0.873480026059,0.628518866279,0.538530555246,0.879910460011,0.629745711787,0.537328411868,0.886104576545,0.630972557294,0.536126268489,0.892065173919,0.838897712633,0.829828660269,0.924883171069,0.890997494658,0.989937692357,0.953488382861
998,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Ernests Gulbis,Stephane Robert,2008.08216917,1619.74863215,1770.16149948,1485.09694267,2232.70218137,1870.83947298,2000.30447293,1602.93212212,2781.0,4217.0,796.0,1247.0,1554.0,4171.0,521.0,1331.0,388.33353702,285.064556805,361.862708394,397.372350811,0.659473559402,0.372572524574,0.638331996792,0.39143501127,0.658746408298,0.638482793825,0.37199902308,0.387280875685,549.0,839.0,101.0,167.0,316.0,837.0,60.0,158.0,0.654350417163,0.377538829152,0.604790419162,0.379746835443,0.652664958458,0.618534554326,0.375234039877,0.371005312502,0.63500063991,0.36499936009,0.615785366749,0.384214633251,0.63069780529,3,6-7 6-4 6-3,SSARRRSRAS;SRSSS;SRSAS;RRSRSSRR;DSSSA;SSRSS;RRRR;SRSAS;RSSRSA;SSSRRS;ASSRRS;SSSA;R/SS/RA/SS/R.SRRSSS;RSASS;SSRSS;ARRSRR;RSRRR;SSSA;SRRRR;RRSSSS;AASS;SSSA.RRSSSRSS;RSRSSS;RRSSSS;RRSSSS;SRARSDRSSS;RSSRSA;RRRR;SRSAS;RRRSD,1,44023,0.628735073602,0.626455997687,0.632162058083,0.627180296215,0.673730653511,0.626378661801,0.680786717747,0.64242758624,0.633181469417,0.624861970585,0.541786909155,0.634200880752,0.622543644956,0.558482956651,0.635220292086,0.620225319326,0.575094730384,0.63623970342,0.617906993697,0.591592617316,0.637259114754,0.615588668067,0.607947523021,0.638278526089,0.613270342437,0.624131031718,0.639297937423,0.610952016808,0.640115560897,0.640317348757,0.608633691178,0.65587450905,0.641336760092,0.606315365549,0.67138239515,0.511482377843,0.525036555607,0.720542801663,0.679998012177,0.0287860279869,0.0627985898561
999,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Tommy Robredo,Philipp Kohlschreiber,1916.08847357,1849.80317489,1793.30044988,1757.13215891,2151.53517266,2106.12700501,2027.18626119,1969.64277325,2432.0,3721.0,2386.0,3571.0,1420.0,3782.0,1380.0,3748.0,66.285298679,36.1682909702,45.4081676509,57.5434879429,0.65358774523,0.375462718139,0.668160179222,0.368196371398,0.653011208341,0.666933281998,0.374684466862,0.367788745173,944.0,1439.0,562.0,868.0,575.0,1472.0,345.0,893.0,0.656011118833,0.390625,0.647465437788,0.38633818589,0.654862453997,0.64659616427,0.38817527091,0.38304459079,0.634994638318,0.365005361682,0.61580038247,0.38419961753,0.63069780529,3,6-2 6-4,SRRSRSRASS;SRSDSS;DRSRSSSRRR;RSRSSS;RSRSRSRR;SSSS;SSSS;SRSSS.RSRRSR;SRSSS;RSSRSS;RRSSSRSRRSRSSRSS;SRRSSS;RSRRR;RSSSS;SRSRSS;RRARR;SSSRS,0,44024,0.646099902486,0.653405989737,0.645930991822,0.65295734379,0.668769973291,0.655937478137,0.670914903556,0.657517933709,0.644590531826,0.649574551612,0.475383171833,0.64325007183,0.646191759435,0.485428892564,0.641909611834,0.642808967257,0.495533506315,0.640569151838,0.63942617508,0.505689918893,0.639228691841,0.636043382902,0.515890802886,0.637888231845,0.632660590724,0.526128613038,0.636547771849,0.629277798547,0.536395603131,0.635207311853,0.625895006369,0.546683844338,0.633866851857,0.622512214192,0.556985244975,0.46404118004,0.465403191268,0.562133473335,0.56470984332,-0.0902577922823,-0.0868303253129
1000,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Novak Djokovic,Radek Stepanek,2423.06452285,1831.89222023,2136.21425611,1616.4342815,2640.16881188,2085.3529023,2395.41553361,1825.69423097,3249.0,4612.0,1415.0,2251.0,2230.0,5218.0,970.0,2379.0,591.172302614,519.779974608,554.815909576,569.721302643,0.704466608846,0.427366807206,0.628609506886,0.407734342161,0.702285558044,0.629345010498,0.424829957522,0.403970096403,152.0,221.0,209.0,328.0,104.0,225.0,124.0,336.0,0.68778280543,0.462222222222,0.637195121951,0.369047619048,0.671916657895,0.637807002457,0.424992503131,0.366625922291,0.634981226533,0.365018773467,0.615769912516,0.384230087484,0.63069780529,3,6-3 7-5,RRRSSR;SSSRRRSDSRSDSRRR;SSSS;DSRSSS;SSSS;RRSRSR;RRSSSS;RSASRRSRRSSS;SASRS.SRSSS;SSSRRS;DDARR;SSSRS;RSDSRSRSARSS;SSSS;SSSA;ASRRSRRR;RRSSRSRR;SRRRR;RRRSD;SSSRS,1,44025,0.657467618909,0.561978051903,0.659050813865,0.565250405199,0.717893166639,0.574130879986,0.704448715861,0.611972479582,0.659748341261,0.566080349835,0.884083339255,0.660445868658,0.56691029447,0.883603304183,0.661143396054,0.567740239105,0.883121538854,0.66184092345,0.56857018374,0.882638048483,0.662538450846,0.569400128375,0.882152838401,0.663235978243,0.57023007301,0.881665914053,0.663933505639,0.571060017645,0.881177280999,0.664631033035,0.57188996228,0.88068694491,0.665328560432,0.572719906915,0.880194911572,0.889153372707,0.884561638976,0.961948965515,0.870716521368,1.22203800685,1.19810351134
1001,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Mikhail Youzhny,Rafael Nadal,1874.40662483,2335.74395815,1748.5890844,2353.0387169,2137.32249452,2589.37605984,1964.96349803,2611.44257692,2434.0,3768.0,3333.0,4919.0,1428.0,3766.0,2231.0,5316.0,-461.337333325,-604.449632502,-452.05356532,-646.479078895,0.645966029724,0.379182156134,0.67757674324,0.419676448457,0.645707973233,0.676377704309,0.378208506119,0.41747055432,607.0,963.0,675.0,1043.0,371.0,974.0,528.0,1118.0,0.630321910696,0.38090349076,0.647171620326,0.472271914132,0.63126826739,0.646462161387,0.378489757285,0.460646956709,0.634956769121,0.365043230879,0.615697289397,0.384302710603,0.63069780529,3,6-7 6-2 6-1,SRSSS;SSRSS;SSRSRS;SSSRRS;RSSRRSRSRSRSSRSRSRSS;SSRSS;RRSRR;SSRSS;RSSRRSSS;SRDRSR;SSRSS;SSSRS;S/RR/RR/SR/SS/SR.RRRSSSSRDSSRRR;SSRSS;SSDRSS;RSSRRR;RSRSRSSRSS;RSSRRSRSRR;SSRRRSSRSS;RRRSR.SSSA;RSRSDR;SSRSS;SRSRSRRR;SSRRSS;RRSSDSSS;SRSSRS,0,44026,0.587073848315,0.659178854155,0.589021685961,0.658953465238,0.557353223058,0.665571356061,0.569924537176,0.667275630596,0.583260075138,0.655933785829,0.177943317332,0.577498464315,0.65291410642,0.168114226001,0.571736853491,0.649894427012,0.158605378508,0.565975242668,0.646874747603,0.149425331142,0.560213631845,0.643855068194,0.140581060772,0.554452021022,0.640835388785,0.132077939103,0.548690410199,0.637815709376,0.123919726573,0.542928799375,0.634796029968,0.116108585572,0.537167188552,0.631776350559,0.108645112152,0.180588924734,0.188082562004,0.08350110945,0.108168360815,-0.913123010616,-0.884984253823
1002,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Andy Murray,Jurgen Melzer,2134.89741961,1766.75226748,1894.39551862,1606.43223049,2410.57462366,2009.35929205,2138.47576146,1818.86218531,2445.0,3661.0,1503.0,2390.0,1598.0,3865.0,907.0,2391.0,368.145152132,287.963288128,401.215331605,319.613576145,0.667850314122,0.413454075032,0.628870292887,0.379339188624,0.666665332969,0.629549292822,0.410775630022,0.377837473882,111.0,169.0,495.0,779.0,67.0,186.0,299.0,766.0,0.656804733728,0.360215053763,0.635430038511,0.390339425587,0.650091953757,0.635947149974,0.360268968638,0.385999849242,0.634922447116,0.365077552884,0.615597553057,0.384402446943,0.63069780529,3,7-6 6-4,RRRR;SSRSRS;SRSSRS;SRRRSSSA;DSRAAS;RRSSRR;RSSSS;SASRRS;SSRRRSRARSSRRSRSSS;RSSSS;SSRSS;SSSA;S/RR/SS/RS/S.RRRR;SSSS;SSRDSS;SASRRRRSRSSS;SRSAS;SRRRSR;RRRR;SSSS;RSSSRS;RRASSA,1,44027,0.649364036556,0.576269128913,0.649680770145,0.579626573858,0.665968007316,0.674717683923,0.663594803691,0.675180880511,0.647207194688,0.585317025712,0.78491119373,0.644733619231,0.591007477565,0.75302869831,0.642260043773,0.596697929419,0.718846570037,0.639786468316,0.602388381272,0.682608499862,0.637312892859,0.608078833126,0.644617963725,0.634839317402,0.61376928498,0.605230431677,0.632365741945,0.619459736833,0.564842926991,0.629892166487,0.625150188687,0.523881471617,0.62741859103,0.63084064054,0.482787108576,0.824862224468,0.814314949662,0.457919574932,0.444296936798,0.934054945256,0.893909899514
1003,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Tommy Haas,Stanislas Wawrinka,1954.66443176,2155.01355434,1841.75568055,2020.07570178,2215.69855934,2367.29011526,2056.59484829,2249.82673099,2631.0,3986.0,2815.0,4183.0,1508.0,4067.0,1634.0,4315.0,-200.349122585,-178.32002123,-151.591555926,-193.231882701,0.660060210738,0.370789279567,0.672961989003,0.378679026651,0.659269829328,0.67173041039,0.37028750154,0.377846477802,567.0,882.0,315.0,436.0,355.0,918.0,198.0,497.0,0.642857142857,0.386710239651,0.72247706422,0.398390342052,0.642505704244,0.705951027923,0.38344922455,0.390522768377,0.634910412964,0.365089587036,0.615578832441,0.384421167559,0.63069780529,3,5-7 6-2 6-3,SSRRSS;SSRRSS;SSSS;SASRS;SRSRRR;DRRSSR;SSRSS;SRSSS;RSSSS;DSRADSAA;RSSRRR;RSRSSS.SSSS;SSRARS;SSRRSRSRSRRR;RSRRR;SSRAS;RSRSDSRR;SSAS;ARRRSR.ASRSA;SRSRARSS;SSSS;SRSRSS;SSSS;RSSRRSSS;RSSSS;SRRRSSRARR;RSRSAA,1,44028,0.642258163447,0.663049688797,0.642300330887,0.662319888211,0.644006941214,0.735306964977,0.651523076275,0.722041943782,0.639356289322,0.664425777664,0.378677318035,0.636412247756,0.666531667117,0.355195858908,0.63346820619,0.668637556569,0.332237235397,0.630524164624,0.670743446021,0.309878358324,0.627580123058,0.672849335473,0.288189583949,0.624636081493,0.674955224926,0.267234049735,0.621692039927,0.677061114378,0.247067142326,0.618747998361,0.67916700383,0.227736104712,0.615803956795,0.681272893283,0.209279785914,0.398960005183,0.402598933472,0.14085321445,0.201919920338,-0.256039923045,-0.246625759612
1004,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Grigor Dimitrov,Tomas Berdych,2029.6518086,2098.6325331,1805.16658898,1914.82365593,2274.36591045,2339.25625261,2084.44636097,2147.67375759,3092.0,4532.0,3416.0,4987.0,1763.0,4733.0,2131.0,5381.0,-68.9807245009,-109.657066941,-64.89034216,-63.2273966273,0.682259488085,0.372491020494,0.684980950471,0.396023044044,0.680801296549,0.683566739849,0.371986174284,0.394712018279,747.0,1095.0,492.0,795.0,435.0,1124.0,360.0,828.0,0.682191780822,0.387010676157,0.618867924528,0.434782608696,0.678350947968,0.621367740188,0.384254487669,0.424710040998,0.634903692599,0.365096307401,0.615588926346,0.384411073654,0.63069780529,3,6-7 6-2 6-2,RSSSA;SSSS;RSRSRR;SSDRSRRSSRSS;SASRS;SAAS;SSRSS;SSRRSS;SSRAA;ARRRSR;SSSS;SRRSSA;S/SR/SD/SS/RR/S.RSRRSR;SRSRRSSRSRSS;SRSSA;SASS;RRSRR;SSSS;SRSSRRRSSRAS;SSRSA.SSSS;ASSS;SSSS;SSSRS;SRRRSR;RSSRSRSRRSSRSS;SSRRSRRADSRSRD;SSDRSA,1,44029,0.647126864134,0.67338035007,0.646979698363,0.672470985658,0.646929124724,0.63137720097,0.653160859568,0.636633205117,0.643734861232,0.665024254352,0.39678176891,0.640490024102,0.657577523048,0.416349373167,0.637245186972,0.650130791743,0.43636652574,0.634000349842,0.642684060439,0.456783584919,0.630755512712,0.635237329134,0.477544989036,0.627510675582,0.627790597829,0.498589582598,0.624265838452,0.620343866525,0.519851090881,0.621021001322,0.61289713522,0.541258742434,0.617776164192,0.605450403916,0.562738032177,0.374244178963,0.377707251242,0.57699869712,0.581293240375,-0.320633222466,-0.311507946879
1005,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Milos Raonic,Jo Wilfried,2010.96735603,2015.37884322,1759.88879671,1930.85956633,2252.5980024,2270.7382429,2022.29483837,2192.05661153,2916.0,4075.0,2211.0,3266.0,1448.0,4276.0,1107.0,3184.0,-4.41148718897,-170.970769623,-18.1402405003,-169.761773161,0.715582822086,0.338634237605,0.676974892835,0.347675879397,0.712703749421,0.675225644282,0.339628840257,0.348443302748,370.0,521.0,391.0,606.0,188.0,524.0,204.0,561.0,0.710172744722,0.358778625954,0.645214521452,0.363636363636,0.698001245207,0.644368873924,0.35908944306,0.363019038994,0.634910853892,0.365089146108,0.615659934986,0.384340065014,0.63069780529,3,7-6 6-4,SSAS;SSSS;DRRSSSRSSRRSSS;SSSRA;SRSRSS;SSRSS;SRSSRS;RSSSS;SRSAS;SASRS;SSSS;SASS;S/AS/RS/SS/SS/RD/A.RSRSSS;SASRS;SRRRSR;RSRSADARSDAS;RSSARS;SSSS;ASSS;SSRSRRSS;RSRRSSSS;SSRSRS,1,44030,0.728783040196,0.699216752737,0.72513654418,0.696472901532,0.745914316403,0.685813830815,0.73436014153,0.684657366181,0.722208720133,0.691441164215,0.638967531867,0.719280896087,0.686409426899,0.648729731528,0.716353072041,0.681377689583,0.658479957738,0.713425247995,0.676345952267,0.668208764198,0.710497423949,0.671314214951,0.677906554332,0.707569599903,0.666282477634,0.68756361272,0.704641775857,0.661250740318,0.69717013601,0.701713951811,0.656219003002,0.706716264026,0.698786127765,0.651187265686,0.716192111706,0.632606155567,0.629202622149,0.753896612695,0.716535665099,0.338763780057,0.329742211552
1006,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Ivan Dodig,Jeremy Chardy,1788.95374875,1844.94521542,1609.9555008,1724.01863279,2031.86130846,2074.49919539,1847.51282896,1935.51518255,2333.0,3549.0,2539.0,3927.0,1294.0,3590.0,1408.0,4031.0,-55.9914666711,-114.063131985,-42.6378869294,-88.0023535946,0.657368272753,0.360445682451,0.646549528902,0.34929297941,0.656601328428,0.646278584187,0.360440310235,0.349828603216,319.0,493.0,728.0,1177.0,179.0,480.0,435.0,1202.0,0.647058823529,0.372916666667,0.618521665251,0.361896838602,0.64572122012,0.620308009674,0.370244604287,0.361745959528,0.63494497026,0.36505502974,0.615833455837,0.384166544163,0.63069780529,3,6-3 6-2,RSDRSR;SRRSSS;SARRAS;SSRSS;SRRSSS;SSARRS;SSSS;SSSDRRSA;SSRRRR.SSSRS;RSSSRRRSSS;SSSS;DRRR;SSSA;SSSS;SRSRSDSS;RRRR,0,44031,0.668883158113,0.646911711221,0.667580589982,0.646646138722,0.684192878544,0.644635892201,0.683006154208,0.649094299004,0.66530084352,0.643068651865,0.607699835109,0.663021097058,0.639491165009,0.61416228374,0.660741350596,0.635913678152,0.620627478645,0.658461604134,0.632336191296,0.627092469135,0.656181857672,0.628758704439,0.633554252093,0.65390211121,0.625181217583,0.640009777384,0.651622364748,0.621603730726,0.646455953765,0.649342618286,0.61802624387,0.652889655263,0.647062871824,0.614448757013,0.659307727978,0.606051530824,0.601243026114,0.684667375837,0.659634546535,0.269042551151,0.256565840497
1007,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Ernests Gulbis,David Ferrer,2011.17381364,2081.45849772,1775.35618754,2083.96417172,2235.42095674,2335.8718523,2003.97105198,2319.44618429,2838.0,4305.0,3639.0,5684.0,1592.0,4266.0,2524.0,6005.0,-70.2846840782,-308.607984181,-100.450895568,-315.475132306,0.659233449477,0.373183309892,0.640218156228,0.420316402998,0.658529263274,0.640202643773,0.372593951599,0.418334088152,606.0,927.0,829.0,1311.0,354.0,932.0,603.0,1364.0,0.653721682848,0.37982832618,0.632341723875,0.442082111437,0.652245412474,0.632901479952,0.377450332302,0.434991005889,0.634942380312,0.365057619688,0.615843395949,0.384156604051,0.63069780529,3,6-2 6-3,RSRRR;RSSRRSSS;SARRDR;RSRSRSRSDSRSSS;RSRSSRSRSS;RRSSSRSS;ASSRRRAS;SSSS.ADRRR;SSSS;SRRRSR;ASSA;SASS;SASS;ADSRSS;RSRRR;RRDR,0,44032,0.599730091146,0.627847891002,0.601008219789,0.62842173684,0.610650584802,0.651524411086,0.616265419976,0.654462161041,0.598714142934,0.627205982388,0.357727436054,0.596420066081,0.625990227935,0.352383881469,0.594125989227,0.624774473483,0.347056990691,0.591831912373,0.62355871903,0.341748231329,0.58953783552,0.622342964578,0.336459064179,0.587243758666,0.621127210126,0.331190941472,0.584949681812,0.619911455673,0.325945305139,0.582655604958,0.618695701221,0.320723585076,0.580361528105,0.617479946768,0.315527197431,0.359609978074,0.363086181774,0.303520523026,0.316091709481,-0.359501499634,-0.350221645348
1008,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Novak Djokovic,Philipp Kohlschreiber,2424.09492053,1868.81922082,2137.74335429,1774.79177951,2640.89698817,2117.58094986,2396.58920118,1987.3718814,3287.0,4670.0,2424.0,3629.0,2269.0,5297.0,1408.0,3808.0,555.275699712,362.951574778,523.316038311,409.217319777,0.703854389722,0.428355673022,0.667952604023,0.36974789916,0.701719881012,0.666753281619,0.425818353604,0.369267005662,190.0,279.0,600.0,926.0,143.0,304.0,373.0,953.0,0.681003584229,0.470394736842,0.647948164147,0.391395592865,0.669411601082,0.647076913267,0.437506049213,0.387679200754,0.634924293994,0.365075706006,0.615790780062,0.384209219938,0.63069780529,3,4-6 6-2 6-1,SRRRSR;SSSRS;RSRSRR;SRASRS;SSSS;RRRSR;RRSSSS;SRSSRS;SSRSS;RSSRSRSRSS.SSRSS;SRRSAS;SRASA;RSRRSR;RSSRSS;RRSRR;RRSSSRDR;RRSRR.SRSRSS;SRRRSR;SSRSS;RSRRSR;SSSRS;SSSS;SSSRS,1,44033,0.694955707864,0.600446148303,0.693302092652,0.601784145317,0.688724236531,0.576669672471,0.680848645494,0.608687109221,0.68823004515,0.598647738921,0.866845219707,0.683157997648,0.595511332525,0.862620608168,0.678085950145,0.592374926129,0.858244816584,0.673013902643,0.589238519733,0.853713565395,0.667941855141,0.586102113336,0.8490226711,0.662869807639,0.58296570694,0.844168077981,0.657797760137,0.579829300544,0.839145890437,0.652725712634,0.576692894148,0.833952405507,0.647653665132,0.573556487752,0.8285841452,0.878470482343,0.870922996166,0.919775882689,0.814573955449,1.16737481981,1.13076501719
1009,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Andy Murray,Rafael Nadal,2138.32920569,2337.84444869,1899.51800557,2353.99556229,2412.36129633,2590.56421144,2144.14056353,2612.02257513,2496.0,3741.0,3395.0,5018.0,1626.0,3929.0,2280.0,5418.0,-199.515242997,-454.477556715,-178.202915107,-467.882011601,0.667201283079,0.41384576228,0.676564368274,0.420819490587,0.666067315853,0.675419648497,0.41118933183,0.418611881426,162.0,249.0,737.0,1142.0,95.0,250.0,577.0,1220.0,0.650602409639,0.38,0.645359019264,0.472950819672,0.647275609943,0.64486323095,0.373290777812,0.462139283299,0.634902174473,0.365097825527,0.615729476435,0.384270523565,0.63069780529,3,1-6 6-3 7-5,SSARS;SRRSRR;RRSRSSSDRSSS;RRRR;ASARRRSA;SASRRS;SSSDS.RSSSRRSRSRRASS;SSRRRSRR;SSRSS;RSSRSS;SSAS;RSRSRSSS;SSAS;RSSRSRSS;SSSS.SSRRRD;SSRSRRRSRSRR;SRRSRSSS;SSSA;SSRSS;RRRSSARR;RRSRR;RSSSRS;SRRSRSRSSS;SSSS;RRRD;SRSSS,0,44034,0.607275248836,0.623612062338,0.608348890771,0.625123773011,0.576890442386,0.664597871684,0.584375179063,0.670811305558,0.602116979993,0.625857986658,0.380750210194,0.595885069214,0.626592200305,0.346996744249,0.589653158436,0.627326413952,0.314287952632,0.583421247658,0.628060627599,0.28286116217,0.577189336879,0.628794841246,0.252925520902,0.570957426101,0.629529054894,0.224657378161,0.564725515323,0.630263268541,0.198196943943,0.558493604545,0.630997482188,0.173646342229,0.552261693766,0.631731695835,0.151069092942,0.417376296507,0.415288555434,0.13300375597,0.137986799169,-0.208610141466,-0.213961461004
1010,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Milos Raonic,Jeremy Chardy,2027.17050161,1858.38880603,1783.18281883,1734.94675277,2268.00229579,2085.89102457,2058.85979381,1949.05462132,2973.0,4155.0,2573.0,3973.0,1465.0,4340.0,1432.0,4081.0,168.781695583,48.2360660534,182.111271224,109.805172497,0.715523465704,0.337557603687,0.647621444752,0.35089438863,0.712699972441,0.647311867486,0.338586826488,0.351347068587,427.0,601.0,762.0,1223.0,205.0,588.0,459.0,1252.0,0.710482529118,0.348639455782,0.623058053966,0.36661341853,0.699635639079,0.624412465822,0.350753445618,0.366025633992,0.6348809798,0.3651190202,0.615681205036,0.384318794964,0.63069780529,3,6-3 5-7 6-2,SRARSA;SSSS;RSSSRA;DRRSR;RSSSS;SSAS;SRSAS;SRSSRRSS;RRARAASA.SSDRRSARSRRSSS;RDSRSSAS;RSSSS;SRSSRS;SARSRRDR;SSRSS;SSRSS;SDRSRR;RSSRSA;SSRAS;SRASS;RSRSRARR.RSSRRR;SSSS;SSRAS;SSSS;RSRRSARR;SAARS;SRSSS;SSSA,1,44035,0.725564922764,0.670999686756,0.722288749545,0.669660886688,0.743204505806,0.673753993401,0.732945400305,0.672994415422,0.719514459667,0.666154284609,0.734787712963,0.716740169791,0.662647682529,0.73837933569,0.713965879914,0.65914108045,0.741963447793,0.711191590037,0.65563447837,0.745538997341,0.708417300161,0.652127876291,0.749104928285,0.705643010284,0.648621274212,0.752660178373,0.702868720407,0.645114672132,0.756203677478,0.70009443053,0.641608070053,0.759734346384,0.697320140654,0.638101467973,0.763251096084,0.738034529215,0.731189629868,0.788394796501,0.756828916415,0.637297711146,0.616414872111
1011,2014-416,Rome Masters,Clay,2014-05-11,2014,5,Novak Djokovic,David Ferrer,2425.35253719,2094.26521019,2141.2678175,2088.59575715,2641.76263279,2341.94076955,2399.3847204,2322.69959857,3334.0,4742.0,3674.0,5735.0,2304.0,5367.0,2553.0,6059.0,331.087327004,52.6720603513,299.821863244,76.6851218261,0.703078869675,0.429290106205,0.640627724499,0.421356659515,0.701001113877,0.640601188981,0.426750236777,0.419357343471,237.0,351.0,864.0,1362.0,178.0,374.0,632.0,1418.0,0.675213675214,0.475935828877,0.63436123348,0.445698166432,0.666806246671,0.634752338254,0.446193046543,0.438551722956,0.634889553338,0.365110446662,0.615753985617,0.384246014383,0.63069780529,3,7-5 4-6 6-3,RSSARRSS;RSSSS;RARSSS;RSSSS;SSSS;RRRSR;RRRSSSSS;SSSS;RSSRRR;SSSS;RSRSSS;RRRSR.SSRSS;RRSRSSRSSS;SSRSS;RSSRSRAS;RRSSAS;SSSRS;SRRRR;SRSRSRSS;RRSSSS;SRSSS.SSSDS;RRSSSRARSS;SSRRSRSS;RRRR;SSRRRR;SRSSRS;RRSSSS;RSRRSR;SRSRSDSS,1,44036,0.642640908774,0.572256316907,0.642562469019,0.574769650817,0.628705342838,0.557615238659,0.62744435777,0.587749125767,0.637223544351,0.572240484769,0.798485615759,0.631884619682,0.569711318719,0.788905487128,0.626545695013,0.56718215267,0.778972792016,0.621206770344,0.564652986621,0.768687207759,0.615867845674,0.562123820572,0.758049785064,0.610528921005,0.559594654522,0.747063024304,0.605189996336,0.557065488473,0.735730942826,0.599851071667,0.554536322424,0.724059131996,0.594512146998,0.552007156374,0.712054802738,0.816883227117,0.807714789983,0.82190361719,0.694989751545,0.90355097726,0.86950601405
